trialunique,ACTIVE_rating,ALERT_rating,ANGRY_rating,ANXIOUS_rating,ASHAMED_rating,EXCITED_rating,FRUSTRATED_rating,GUILTY_rating,HAPPY_rating,SAD_rating,SCARED_rating,TENDER_rating,ACTIVE_RT,ALERT_RT,ANGRY_RT,ANXIOUS_RT,ASHAMED_RT,EXCITED_RT,FRUSTRATED_RT,GUILTY_RT,HAPPY_RT,SAD_RT,SCARED_RT,TENDER_RT,id,songmark,affectcat,targetemotion,valence,arousal,valencekey.keys,valencekey.rt,arousalkey.keys,likekey.keys,likekey.rt,prac,depression,EOT,DDF,DIF,TAS,gender_recoded,musichours,yearsplay
18_14_2,2,1,1,1,1,2,1,1,3,1,1,1,1.185119071000372,0.9513386279941187,1.0018828009997378,0.6520646419958211,0.7341357799959951,1.0361393179991865,0.7683674229992903,2.1027574360050494,2.0174401529948227,0.9509643479977967,2.9025491400025203,0.9183886140017421,18,14,Low Arousal/Positve Valence,Tender,Positive,Low,3,1.8180955900024856,3,2,1.485163982004451,trial,2,21,12,16,49,female,3,5+
18_15_1,1,1,1,1,1,2,1,1,2,1,1,1,1.3698078530069324,0.7692386569979135,2.7041434140046476,5.309636855999997,0.939148641002248,2.5343988469976466,0.801701200005482,1.4016026930039516,1.987224377997336,2.0359768209964386,0.6360848529948271,1.0179925769989495,18,15,Low Arousal/Positve Valence,Tender,Positive,Low,2,2.120872181993036,1,2,1.2533605889984756,trial,2,21,12,16,49,female,3,5+
18_15_2,1,1,1,1,1,1,1,1,1,2,1,1,1.0023654110045754,1.1357475019976846,0.634986374003347,1.08281692500168,1.8184861589979846,1.185787934999098,1.0844627260012203,2.1171524429955753,3.4845401939965086,0.5026989910038537,0.73525109700131,1.318251152006269,18,15,Low Arousal/Positve Valence,Tender,Positive,Low,1,1.7845255229985924,1,1,2.6344430450044456,trial,2,21,12,16,49,female,3,5+
18_16_1,1,1,1,2,1,1,2,1,1,3,1,2,7.817439213002217,1.185521074999997,1.1172222509994754,3.984733192999556,2.5883193720001145,0.9342184720007936,2.419163112004753,0.8359710259974236,1.9569558719958877,1.9032777039974462,0.9346986730015487,1.6517766140023014,18,16,Low Arousal/Positve Valence,Tender,Positive,Low,2,5.174121342002763,1,1,1.8359201940038474,trial,2,21,12,16,49,female,3,5+
18_16_2,1,1,1,2,1,1,2,1,1,3,1,1,1.3517294369958108,2.58324151999841,2.6003487310008495,1.651206980997813,1.2850798099971144,1.55169480600307,1.301835423000739,1.7355943829970784,1.0349846739991335,1.7511891850008396,1.1510995619973983,1.485878439998487,18,16,Low Arousal/Positve Valence,Tender,Positive,Low,1,0.9022057880065404,1,1,0.9855504059960367,trial,2,21,12,16,49,female,3,5+
18_2_1,1,3,2,4,1,1,4,1,1,1,4,3,2.06826817500405,1.934589208001853,2.485515733998909,6.716145956997934,1.7682716990020708,0.8019832930003759,1.8857870759966318,1.5664108209966798,1.1833476989995688,4.651150917998166,3.5344095330001437,1.8166916219997802,18,2,High Arousal/Negative Valence,Fear,Negative,high,1,1.8517209429992363,3,1,1.4678847390023293,trial,2,21,12,16,49,female,3,5+
18_2_2,1,3,2,4,1,1,3,2,1,1,5,2,3.1340494800024317,2.2358553650046815,1.5346652969965362,4.035147656002664,1.5848691900027916,3.1000870409989147,1.502498973000911,2.3346972829967854,0.6189278099991498,1.0508926199981943,1.7354360749959596,2.352286291003111,18,2,High Arousal/Negative Valence,Fear,Negative,high,1,1.30249327000638,2,1,0.6678059149999171,trial,2,21,12,16,49,female,3,5+
18_3_1,2,4,3,4,1,1,2,1,1,1,2,5,3.0526105079989065,1.9347590139950626,3.2182396659991355,1.6349687629990513,1.5189081790013006,1.4676515570026822,1.3334740630016313,1.0850916779963882,3.6014722129984875,1.0515999479976017,2.7016702520049876,1.4499925259951851,18,3,High Arousal/Negative Valence,Fear,Negative,high,1,1.9833574540025438,4,1,2.334954613004811,trial,2,21,12,16,49,female,3,5+
18_3_2,1,3,2,2,1,1,2,2,1,1,1,3,3.451352201998816,2.201791006998974,1.235312939999858,1.0866939879997517,1.135804116995132,4.425961488006578,1.0531823999990593,1.569412838005519,1.2868172589951428,1.555948007000552,1.2688216360038496,1.6682164679950802,18,3,High Arousal/Negative Valence,Fear,Negative,high,1,1.6357110319950152,3,2,1.0190434710020781,trial,2,21,12,16,49,female,3,5+
18_4_1,2,4,2,3,1,1,2,1,1,1,2,4,2.2678470910032047,1.4352268540023942,1.5338064259995008,7.635376588994404,1.5014443219988607,1.5160194490017602,1.4183506879999186,1.3352530840056716,1.6337482070011902,1.619291600996803,2.4684086800043588,3.2351800390024437,18,4,High Arousal/Negative Valence,Fear,Negative,high,1,4.7902415369972005,4,3,1.5522490099974675,trial,2,21,12,16,49,female,3,5+
18_4_2,1,4,1,4,1,1,4,1,1,1,2,2,1.6183757339967997,1.4511492600067868,1.5850704650001717,1.5515823569949134,1.1352729549980722,0.9187827450004988,1.8977999540002202,0.9512267679965589,1.2847209649989964,1.5513204870003392,0.9851123260013992,3.4698225789979915,18,4,High Arousal/Negative Valence,Fear,Negative,high,2,1.4857140129970503,5,1,1.467524466002942,trial,2,21,12,16,49,female,3,5+
18_5_1,2,2,1,1,1,2,1,1,2,1,1,2,1.649963761003164,2.6678693599969847,3.7850781029992504,1.5014332680002553,1.6686800050010788,3.3019336860015756,1.1177284130026237,1.0520126129995333,1.6677099340013228,1.2354011350034853,0.8684140040058992,3.3687932710017776,18,5,High Arousal/Positive Valence,Happy,Positive,high,2,5.633771306005656,2,3,1.2021857220024685,trial,2,21,12,16,49,female,3,5+
18_5_2,2,1,1,1,1,2,1,1,2,1,1,1,1.5355292570020538,0.984908700993401,0.7347319799955585,0.8842794459997094,1.832521270000143,1.0677755490032723,2.4349042959947838,1.2526112569976249,0.9690216849994613,0.7854346219974104,2.7516841949982336,1.5859540379969985,18,5,High Arousal/Positive Valence,Happy,Positive,high,3,1.6855574830042315,2,2,0.6350341190045583,trial,2,21,12,16,49,female,3,5+
18_6_1,2,2,1,1,1,1,1,1,1,1,1,2,1.2193782839967753,1.4895820759993512,0.8519594870012952,2.2409044740052195,0.6677789500026847,1.785681219000253,3.1018779179939884,0.6180503880023025,1.4039404199938872,2.201542242997675,2.318086712999502,2.204368311999133,18,6,High Arousal/Positive Valence,Happy,Positive,high,2,4.852113839006051,3,2,1.9008756759940297,trial,2,21,12,16,49,female,3,5+
18_6_2,2,3,1,1,1,1,1,1,1,1,1,1,1.2019153840010404,1.6680959079967579,2.201591229000769,0.7839798079949105,1.0173557059970335,0.9508263539973996,1.435720603003574,1.5849379239953123,0.6350680109972018,0.7519372499955352,0.7166911640015314,0.8846567119981046,18,6,High Arousal/Positive Valence,Happy,Positive,high,1,1.423887723001826,3,1,1.0012809289983124,trial,2,21,12,16,49,female,3,5+
18_7_1,2,2,1,1,1,2,1,1,1,1,1,1,1.085050166999281,1.3531459980004001,0.9513224830006948,1.320382685000368,0.6348103960044682,1.4546855439984938,4.459760145000473,1.2018568460043753,1.3022014110028977,0.8685786709975218,0.7685349460007274,2.384932289001881,18,7,High Arousal/Positive Valence,Happy,Positive,high,2,1.534584132998134,3,1,0.7694917079934385,trial,2,21,12,16,49,female,3,5+
18_7_2,2,3,1,1,1,1,1,1,1,1,1,1,1.5015397280003526,1.5694735889992444,1.6180014939964167,1.5517197360022692,0.8361305580037879,1.4352780029948917,4.700039087001642,1.6674494670005515,1.235669641995628,3.1341348309942987,1.301408460996754,1.5849407939967932,18,7,High Arousal/Positive Valence,Happy,Positive,high,2,4.884604811995814,4,1,0.8848854579991894,trial,2,21,12,16,49,female,3,5+
18_8_1,3,1,1,1,1,2,1,1,3,1,1,1,1.3674359659999027,1.5853102280016174,1.1021582710018265,2.891233127003943,0.7498074830000405,1.4521498269969015,0.8032869400049094,0.9842535210045753,1.6687199379957747,1.5023567840034957,0.9188630729986471,1.4515231420009513,18,8,High Arousal/Positive Valence,Happy,Positive,high,3,3.7349862760020187,3,2,2.551962822006317,trial,2,21,12,16,49,female,3,5+
18_8_2,2,1,1,1,1,2,1,1,1,1,1,1,2.3050364599985187,1.302048528996238,1.6394937250006478,1.73581654499867,1.033613694999076,1.801340080004593,3.218307436000032,1.135597738000797,1.8491533139967942,2.5850227720002295,0.634066394995898,1.0003512089970172,18,8,High Arousal/Positive Valence,Happy,Positive,high,1,1.0520358110006782,2,1,1.1351336210063891,trial,2,21,12,16,49,female,3,5+
18_9_1,1,1,1,2,1,1,2,1,1,4,1,3,1.167524159005552,2.9498886209985358,1.2000680720011587,2.7512325089992373,3.3179137219995027,1.1509851879964117,1.4854331809983705,2.452266303000215,0.5852329690023907,5.00141650599835,2.3017218120003236,1.8361281360048451,18,9,Low Arousal/Negative Valence,Sad,Negative,Low,1,5.533853303000797,1,2,3.932122090998746,trial,2,21,12,16,49,female,3,5+
18_9_2,1,1,1,2,2,1,2,2,1,4,1,2,0.6693108170002233,0.9018520999961765,0.9520923279997078,1.4514335670028231,1.2689267419991666,0.6848798930004705,2.0014054410057724,0.8854637249969528,0.5022733209989383,1.7684618289931677,1.5688969559996622,2.201397236996854,18,9,Low Arousal/Negative Valence,Sad,Negative,Low,1,1.4661120730015682,1,1,1.7191953209985513,trial,2,21,12,16,49,female,3,5+
19_1_1,5,5,3,2,1,5,2,1,4,1,1,1,1.4184952919968055,1.5833644949962036,1.4684728520005592,2.3012990249990253,2.500339163998433,1.4007436960018822,1.9504810250000446,1.6177875470020808,1.9670166399955633,1.1512959910032805,1.7855763580009807,1.619015855001635,19,1,High Arousal/Negative Valence,Fear,Negative,high,4,2.434459820004122,5,5,1.2177204070030712,trial,6,25,23,20,68,female,6,5+
19_1_2,4,5,3,3,1,4,2,1,1,1,3,1,1.6330002389950096,1.6519676519965287,1.4679701709974324,1.2508365019966732,1.1675742579973303,1.1178979100004653,1.2845659640006488,1.034687537998252,1.2349819250011933,0.967985568997392,1.6683087609999347,1.3359624389995588,19,1,High Arousal/Negative Valence,Fear,Negative,high,3,2.1997808839951176,5,4,1.3180062620012905,trial,6,25,23,20,68,female,6,5+
19_10_1,1,1,1,2,4,1,1,4,1,5,1,4,1.4855544210004155,2.4015830130010727,1.1688879659996019,1.18508200100041,2.0685326739985612,1.5185455960017862,0.9849501990029239,1.7689536510006292,1.1516603240015684,1.4177209620029316,2.1017216559994267,2.167983045001165,19,10,Low Arousal/Negative Valence,Sad,Negative,Low,2,2.9347137009972357,1,3,1.502389167995716,trial,6,25,23,20,68,female,6,5+
19_10_2,1,1,1,2,3,1,1,3,1,4,1,2,1.1683903180019115,1.5017675559938652,1.3371112320019165,1.2183478989973082,1.0827524209962576,1.335761176997039,0.6522158699954161,1.3019787759985775,1.0516775119976955,2.3853115449965117,1.3182407690037508,1.3847495500012883,19,10,Low Arousal/Negative Valence,Sad,Negative,Low,2,3.8576823499970487,2,3,1.9013869379996322,trial,6,25,23,20,68,female,6,5+
19_11_1,1,2,1,1,3,2,1,3,1,5,1,4,2.284094277994882,1.520023378994665,2.386246335998294,2.8179058759997133,8.315690786999767,1.0025413279945496,1.0348376570036635,1.6351333150014398,1.2367745800002012,5.6596854610033915,5.234627648002061,2.124984100999427,19,11,Low Arousal/Negative Valence,Sad,Negative,Low,3,1.7200380490030511,2,3,1.0842754080003942,trial,6,25,23,20,68,female,6,5+
19_11_2,1,1,1,4,4,1,1,3,1,3,2,3,1.2692730679991655,1.7737302180030383,2.068202308000764,1.9186091489973478,1.6709158809971996,0.7189783400026499,1.735230042002513,1.551821656001266,1.9186465940001654,1.4350886079992051,1.7363261290010996,1.754634911994799,19,11,Low Arousal/Negative Valence,Sad,Negative,Low,2,1.6663928859998123,2,3,1.735386036001728,trial,6,25,23,20,68,female,6,5+
19_12_1,2,1,1,2,4,1,1,3,1,5,1,3,1.3571067039956688,1.2687782479988527,1.5554926640033955,1.586313642001187,1.6210680380027043,1.1367339509961312,1.0186541180009954,1.40126675600186,1.1524665350007126,1.3863314150003134,1.8517909690053784,2.166488795002806,19,12,Low Arousal/Negative Valence,Sad,Negative,Low,1,2.501285194004595,2,3,1.7523299099993892,trial,6,25,23,20,68,female,6,5+
19_12_2,1,1,1,1,3,2,1,2,1,5,1,4,2.422319200995844,2.3364277250002488,0.9721187370014377,1.8021713080015616,1.6184063990003779,0.06858644000021741,0.8191804570014938,1.2172114139975747,1.9704638780021924,5.517355577001581,1.353421960004198,2.351610742000048,19,12,Low Arousal/Negative Valence,Sad,Negative,Low,1,2.201794907996373,1,3,1.9520274229944334,trial,6,25,23,20,68,female,6,5+
19_13_1,1,1,1,1,3,1,1,2,1,4,1,5,2.382416942004056,1.868296446999011,1.484970790996158,2.064715725995484,1.6512885199990706,0.9670777119972627,0.8176683560013771,1.3194261540047592,1.2012613140032045,1.5353942459987593,1.3177546660008375,1.8508438490025583,19,13,Low Arousal/Positve Valence,Tender,Positive,Low,2,2.5851532759988913,2,3,2.8855646469964995,trial,6,25,23,20,68,female,6,5+
19_13_2,2,2,1,1,2,1,1,1,3,3,1,5,1.6349738619974232,1.0355521899982705,0.8028660869968007,1.1014301940012956,1.7361922730051447,1.2023561769965454,0.7358738890034147,1.6509327650055639,1.0185484800022095,1.5395786560038687,0.8366323019945412,1.4239233490006882,19,13,Low Arousal/Positve Valence,Tender,Positive,Low,3,1.600484916001733,2,4,1.0363181639986578,trial,6,25,23,20,68,female,6,5+
19_14_1,3,3,1,2,1,3,1,1,5,1,1,5,1.2846644840028603,1.7839747370016994,0.951921100000618,1.2520476080026128,2.768201737002528,1.4841270629985956,0.8178954780014465,0.750788986995758,1.4016219879995333,1.46843816999899,2.152961691004748,1.7186332020064583,19,14,Low Arousal/Positve Valence,Tender,Positive,Low,5,1.9387833720029448,3,4,1.4853616070031421,trial,6,25,23,20,68,female,6,5+
19_14_2,3,4,1,1,1,3,1,2,4,2,1,4,1.4340780220009037,2.234787014000176,0.9839615580058307,1.5345601029985119,1.2848538139951415,2.351662907996797,1.4360101380007109,1.1351624380040448,1.6528570669979672,2.7012901920024888,1.1182239390036557,2.3015806269977475,19,14,Low Arousal/Positve Valence,Tender,Positive,Low,5,1.518198833000497,4,4,1.3492807910006377,trial,6,25,23,20,68,female,6,5+
19_15_1,1,1,1,1,2,1,1,2,3,3,1,5,1.3507040570038953,1.567620601003,0.9519189349957742,1.5517861710031866,1.2351907310003298,1.4024418409971986,0.6852428080019308,1.6349340079977992,1.7183269289962482,0.952183513007185,1.4527195970003959,1.5172045930012246,19,15,Low Arousal/Positve Valence,Tender,Positive,Low,3,6.934726452003815,1,5,1.8186466780025512,trial,6,25,23,20,68,female,6,5+
19_15_2,1,1,1,2,3,1,1,2,4,4,1,5,0.969264289997227,0.9181574030008051,0.9173884720003116,1.0678339669975685,1.7328990649984917,3.818602307997935,1.118766006999067,1.9355508999942685,1.7021980040008202,1.5687924209996709,1.2185358210044797,1.8021240300004138,19,15,Low Arousal/Positve Valence,Tender,Positive,Low,3,1.7019546949959476,2,4,1.3526114499982214,trial,6,25,23,20,68,female,6,5+
19_16_1,2,2,1,1,1,3,1,2,4,4,1,4,1.3524639000024763,2.1847800510004163,0.7171721829945454,2.9518023940036073,1.6021736080001574,1.5017108879983425,1.5188041189976502,1.234328546001052,1.2348839460028103,1.8179049730024417,0.818101636999927,1.3685600190001423,19,16,Low Arousal/Positve Valence,Tender,Positive,Low,5,1.8179774849995738,4,4,1.7527065879985457,trial,6,25,23,20,68,female,6,5+
19_16_2,1,2,1,1,2,1,1,1,4,2,1,5,1.199549951001245,1.3858005950023653,0.7512593990031746,2.0333263229986187,1.935963880001509,2.3021184020035435,1.0850779569955193,1.2849653539960855,1.369128559003002,1.8841291619974072,0.9848225140012801,1.6503394489991479,19,16,Low Arousal/Positve Valence,Tender,Positive,Low,4,1.5187869149958715,2,4,1.2190286780023598,trial,6,25,23,20,68,female,6,5+
19_2_1,2,5,1,4,1,3,1,1,1,1,4,1,2.7357250850036507,1.8186882800000603,1.4181001280012424,1.1030158220019075,1.1188668809991213,1.7516152139942278,1.3522691129983286,1.735625250999874,1.0347532610030612,1.3185066819933127,1.6670541769999545,1.5014459960002569,19,2,High Arousal/Negative Valence,Fear,Negative,high,2,5.652533953994862,4,2,1.5853039720022934,trial,6,25,23,20,68,female,6,5+
19_2_2,2,3,1,5,2,2,1,1,1,1,3,1,1.1334286450000945,1.3025098489961238,1.3353817110037198,1.6852713030020823,0.8843589980024262,1.26820980499906,1.018372000005911,1.4355275889975019,1.1019533020007657,1.384365017998789,1.5678270860007615,1.034365056999377,19,2,High Arousal/Negative Valence,Fear,Negative,high,1,2.0516161429986823,3,1,1.8509647859973484,trial,6,25,23,20,68,female,6,5+
19_3_1,4,5,3,3,2,3,3,2,1,2,2,1,1.619247810995148,1.5188178719981806,1.9022811639952124,1.617002336999576,1.818190952995792,1.352574677002849,1.1020115510036703,2.2006657650053967,1.5514151840034174,1.2165016740036663,2.602080165001098,1.0179630480051856,19,3,High Arousal/Negative Valence,Fear,Negative,high,2,2.4015346610030974,4,4,1.2680501209979411,trial,6,25,23,20,68,female,6,5+
19_3_2,2,3,1,3,2,2,1,1,1,1,2,1,2.151683279000281,1.8695892989999265,2.95054246300424,1.4189578069999698,1.3680184010008816,1.5177822379991994,1.3194331119957496,1.851679701001558,1.0684288740012562,1.269712476998393,3.416704577000928,1.0013945249957033,19,3,High Arousal/Negative Valence,Fear,Negative,high,2,1.8161722750010085,3,2,3.201574676000746,trial,6,25,23,20,68,female,6,5+
19_4_1,5,5,2,3,1,5,2,1,3,1,3,1,1.6011165189993335,2.41874764199747,1.9172090959982597,3.001631223000004,1.5845423729988397,1.7017261299988604,2.793440709996503,1.7686978459969396,2.2028154950021417,3.9006645520057646,2.7682056080011535,1.5361750169977313,19,4,High Arousal/Negative Valence,Fear,Negative,high,4,2.9510852429957595,5,4,0.9187591399968369,trial,6,25,23,20,68,female,6,5+
19_4_2,5,5,1,3,1,5,1,1,5,1,1,2,1.4184111569993547,0.9353181839978788,0.8847635950005497,1.5336299010014045,1.0346774289937457,1.2353790439956356,1.0016416139987996,1.335167174001981,0.7020765870038304,1.2010874769985094,2.2691040630015777,1.2855939399960334,19,4,High Arousal/Negative Valence,Fear,Negative,high,5,1.5514242490025936,5,5,0.18456579399935436,trial,6,25,23,20,68,female,6,5+
19_5_1,4,4,1,1,1,5,1,1,5,1,1,2,1.4687658809998538,1.4347592839985737,1.5521661300008418,2.8011435310036177,0.8682082640007138,2.1348627409970504,0.8175540059964987,1.7521529130026465,0.7186476999995648,0.6519392059999518,1.4186450289998902,1.3684393250005087,19,5,High Arousal/Positive Valence,Happy,Positive,high,5,1.6670928180028568,5,5,0.8013146579978638,trial,6,25,23,20,68,female,6,5+
19_5_2,4,3,1,1,1,3,1,1,5,1,1,3,1.685594028000196,1.317062624002574,1.0187101709962008,1.2521983129990986,0.7352953390000039,2.802602741001465,1.0845672430004925,0.9849752910013194,1.0025254779975512,1.0174441069975728,0.9176744350043009,1.3014762239981792,19,5,High Arousal/Positive Valence,Happy,Positive,high,4,2.5494142070019734,3,4,0.4521915379955317,trial,6,25,23,20,68,female,6,5+
19_6_1,5,4,1,2,1,5,1,1,5,2,1,1,1.2846227049958543,1.4180529930017656,1.135074533005536,1.7337170140017406,1.0017948290042114,2.3349580580033944,2.385157196004002,1.4179844170066644,1.7001304939985857,2.2185057750029955,1.685114166000858,1.9667489069979638,19,6,High Arousal/Positive Valence,Happy,Positive,high,4,4.851098559003731,5,5,1.1349850970000261,trial,6,25,23,20,68,female,6,5+
19_6_2,4,4,1,2,1,5,1,1,5,1,2,2,1.3516008250007872,1.6024612519977381,0.8013567480011261,1.3851092449986027,0.8510141290025786,2.3016112919940497,1.1341434600035427,1.051754740998149,0.9833162349968916,0.8320558880004683,0.05108175200439291,3.418572299000516,19,6,High Arousal/Positive Valence,Happy,Positive,high,5,1.3007083409975166,4,5,1.3019508490033331,trial,6,25,23,20,68,female,6,5+
19_7_1,4,5,1,1,1,4,1,1,5,1,1,2,1.189678536997235,1.4679817109936266,0.7345720730008907,1.6512543490025564,0.9772937870002352,1.7495459710044088,1.0531047659969772,2.236780182000075,1.552135764999548,1.1701232000050368,0.8688898010004777,1.267977695002628,19,7,High Arousal/Positive Valence,Happy,Positive,high,5,1.4342132419988047,5,4,1.3031645390001358,trial,6,25,23,20,68,female,6,5+
19_7_2,4,4,1,1,1,4,1,1,4,1,1,3,1.6509269640009734,1.3342036360045313,1.1343525889969897,1.0359403469992685,0.7681904540004325,1.2846202720029396,0.9682474849978462,1.0177213110000594,1.6522655419976218,0.8019201350034564,0.8015670409949962,1.5681369980011368,19,7,High Arousal/Positive Valence,Happy,Positive,high,4,1.252345389999391,5,4,1.0509190979937557,trial,6,25,23,20,68,female,6,5+
19_8_1,5,4,1,2,1,5,1,1,5,1,1,2,1.2346166280040052,1.4670047620020341,1.685031875000277,1.2186612329969648,2.2194278099996154,1.6513641579949763,1.3661137539966148,2.218170020998514,1.1174934750015382,1.6824225099990144,0.9847885249982937,1.868193745998724,19,8,High Arousal/Positive Valence,Happy,Positive,high,5,1.3347295999992639,5,4,1.3359010400017723,trial,6,25,23,20,68,female,6,5+
19_8_2,4,4,1,1,1,5,1,1,4,1,1,2,2.234515440002724,1.3187709789999644,1.3516071579942945,1.2686699600017164,0.9684507790007046,1.3516900210015592,0.9172106199985137,1.7860150720007368,1.7845922720007366,0.7175532430046587,0.9188333819984109,1.2517604749955353,19,8,High Arousal/Positive Valence,Happy,Positive,high,5,0.6018577460054075,5,5,0.46848283400322543,trial,6,25,23,20,68,female,6,5+
